 RIN, Primary Key, Date Occurred, Time Occurred, Location, Area Command, Nature of Contact, Reason Desc, R2R Level,Master Subject ID, Subject Sex, Subject Race, Subject Ethnicity, Subject Conduct Desc, Subject Resistance, Weapon Used 1, Weapon Used 2,Weapon Used 3, Weapon Used 4, Weapon Used 5, Number Shots, Subject Effects, Effect on Officer, Officer Organization Desc, Officer Commission Date,Officer Yrs of Service, X-Coordinate, Y-Coordinate,CouncilDistrict
"169,007","20,153,341,375",11/30/2015 12:00:00 AM, ,1300 CROSSING PL,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,208214854: 20153341375,F,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 500 REG III PATROL,01/04/2008 12:00:00 AM,8,"3,123,925","10,059,981",3
"169,024","20,153,340,471",11/30/2015 12:00:00 AM,1025,500 BLOCK E MARTIN LUTHER KING JR BLVD,BA,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,208214854: 20153340471,F,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,IMPACT WEAPON - BATON,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,BAKER 100 REG I PATROL,01/04/2008 12:00:00 AM,8,"3,117,207","10,074,934",1
"169,064","20,153,341,375",11/30/2015 12:00:00 AM,2108,1300 CROSSING PL,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,208214854: 20153341375,F,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 300 REG III PATROL,11/30/2012 12:00:00 AM,3,"3,123,925","10,059,981",3
"169,144","20,153,340,784",11/30/2015 12:00:00 AM, ,5700 CAMERON RD,ID,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,458943730: 20153340784,F,B,N,EDP/MENTALLY UNSTABLE,PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,IDA 100 REG I PATROL,01/02/2009 12:00:00 AM,7,"3,126,690","10,088,315",4
"169,165","20,153,340,334",11/30/2015 12:00:00 AM,0753,9209 NORTHGATE BLVD,ED,WARRANT SERVICE,NECESSARY TO EFFECT ARREST / DETENTION,3,317391470: 20153340334,M,B,N,,OTHER,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,EDWARD 100 REG II PATROL,10/07/2011 12:00:00 AM,4,"3,122,029","10,108,513",4
"169,224","20,153,350,167",12/01/2015 12:00:00 AM,0401,8312 N IH 35 SVRD SB,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,3,459348549: 20153350167,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS MISSED-ENTER # SHOTS,,,,,1,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,03/21/2014 12:00:00 AM,2,"3,128,227","10,099,667",4
"169,225","20,153,350,167",12/01/2015 12:00:00 AM,0401,8312 N IH 35 SVRD SB,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,3,459348549: 20153350167,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,05/17/2013 12:00:00 AM,3,"3,128,227","10,099,667",4
"169,235","20,153,350,680",12/01/2015 12:00:00 AM, ,2225 E OLTORF ST,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,317991110: 20153350680,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS MISSED-ENTER # SHOTS,,,,,1,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 200 REG III PATROL,04/23/2010 12:00:00 AM,6,"3,118,478","10,056,769",3
"169,006","20,153,361,487",12/02/2015 12:00:00 AM,1830,E 7TH ST / RED RIVER ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,356649076: 20153361487,F,W,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 500 REG I PATROL,03/21/2014 12:00:00 AM,2,"3,116,208","10,070,556",9
"169,084","20,153,360,631",12/02/2015 12:00:00 AM, ,719 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,262472882: 20153360631,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,COURT SERVICES SPECIAL OPS,10/19/2001 12:00:00 AM,14,"3,116,651","10,069,971",9
"169,085","20,153,361,425",12/02/2015 12:00:00 AM,1759,12621 HYMEADOW DR,AD,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,376242741: 20153361425,M,W,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,ADAM 500 REG II PATROL,03/22/2013 12:00:00 AM,3,"3,097,641","10,139,458",6
"169,086","20,153,361,425",12/02/2015 12:00:00 AM,1759,12621 HYMEADOW DR,AD,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,376242741: 20153361425,M,W,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY; COMPLAINT OF INJURY/PAIN,MINOR INJURY,ADAM 500 REG II PATROL,03/20/2015 12:00:00 AM,1,"3,097,641","10,139,458",6
"169,124","20,153,361,425",12/02/2015 12:00:00 AM,1759,12621 HYMEADOW DR,AD,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,376242741: 20153361425,M,W,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,ADAM 500 REG II PATROL,12/13/2013 12:00:00 AM,2,"3,097,641","10,139,458",6
"169,044","20,153,370,090",12/03/2015 12:00:00 AM,0143,6202 STILES CV,CH,DISPATCHED CALL,TO RESTRAIN FOR SUBJECTS SAFETY,3,459349281: 20153370090,F,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,CHARLIE 700 REG III PATROL,07/13/2012 12:00:00 AM,3,"3,134,807","10,068,977",3
"169,088","20,153,371,304",12/03/2015 12:00:00 AM,1754,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,170209289: 20153371304,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,FRANK 500 REG IV PATROL,03/20/2015 12:00:00 AM,1,"3,106,560","10,042,356",2
"169,105","20,153,371,304",12/03/2015 12:00:00 AM,1753,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,2,186847798: 20153371304,M,W,H,,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS-ENTER # SHOTS,,,,,1,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,ACADEMY CADET TRAINING REG II,10/30/2015 12:00:00 AM,0,"3,106,560","10,042,356",2
"169,106","20,153,371,304",12/03/2015 12:00:00 AM,1754,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,170209289: 20153371304,M,W,H,,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,ACADEMY CADET TRAINING REG II,10/30/2015 12:00:00 AM,0,"3,106,560","10,042,356",2
"169,107","20,153,371,304",12/03/2015 12:00:00 AM,1756,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,186847798: 20153371304,M,W,H,,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,FRANK 400 REG IV PATROL,11/30/2012 12:00:00 AM,3,"3,106,560","10,042,356",2
"169,125","20,153,371,304",12/03/2015 12:00:00 AM, ,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,186847798: 20153371304,M,W,H,,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,FRANK 500 REG IV PATROL,03/23/2012 12:00:00 AM,4,"3,106,560","10,042,356",2
"169,126","20,153,371,304",12/03/2015 12:00:00 AM, ,6515 S IH 35 SVRD NB,FR,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,170209289: 20153371304,M,W,H,,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS MISSED-ENTER # SHOTS,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,1,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,MINOR INJURY,FRANK 500 REG IV PATROL,03/23/2012 12:00:00 AM,4,"3,106,560","10,042,356",2
"169,127","20,153,371,486",12/03/2015 12:00:00 AM, ,DESSAU RD / SHROPSHIRE BLVD,ED,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,459349453: 20153371486,F,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,,DWI TEAM 1 REG III HWY ENFORCEMENT,03/22/2013 12:00:00 AM,3,"3,139,913","10,111,094",1
"169,128","20,153,371,486",12/03/2015 12:00:00 AM,2025,DESSAU RD / SHROPSHIRE BLVD,ED,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,459349453: 20153371486,F,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,EDWARD 500 REG II PATROL,11/30/2012 12:00:00 AM,3,"3,139,913","10,111,094",1
"169,130","20,153,371,131",12/03/2015 12:00:00 AM,1800,6118 FAIRWAY ST,HE,OTHER,NECESSARY TO EFFECT ARREST / DETENTION,3,459349465: 20153371131,M,W,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,11/30/2012 12:00:00 AM,3,"3,127,180","10,056,845",3
"169,145","20,153,371,700",12/03/2015 12:00:00 AM,2126,400K E 6TH ST,GE,VIEWED OFFENSE,"IN CUSTODY, MAINTAINING CONTROL",3,198378024: 20153371700,F,B,N,,VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 300 REG I PATROL,11/21/1997 12:00:00 AM,18,"3,115,457","10,070,430",9
"169,164","20,153,381,474",12/04/2015 12:00:00 AM,1819,1800 BURTON DR,HE,DISPATCHED CALL,NECESSARY TO DEFEND REPORTING OFFICER,3,119148294: 20153381474,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS MISSED-ENTER # SHOTS,CED - DRIVE STUN-ENTER # SHOTS,,,,1,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 200 REG III PATROL,11/12/2010 12:00:00 AM,5,"3,118,973","10,059,156",3
"169,166","20,153,380,743",12/04/2015 12:00:00 AM,1130,2707 S IH 35 SVRD NB,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,32179256: 20153380743,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,HENRY 200 REG III PATROL,06/20/2008 12:00:00 AM,7,"3,114,497","10,056,575",3
"169,167","20,153,380,743",12/04/2015 12:00:00 AM,1134,2707 S IH 35 SVRD NB,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,2,32179256: 20153380743,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS-ENTER # SHOTS,,,,,2,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,HENRY 100 REG III PATROL,11/30/2012 12:00:00 AM,3,"3,114,497","10,056,575",3
"169,184","20,153,380,743",12/04/2015 12:00:00 AM,1128,2707 S IH 35 SVRD NB,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,32179256: 20153380743,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,0,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,HENRY 100 REG III PATROL,06/27/2003 12:00:00 AM,12,"3,114,497","10,056,575",3
"169,185","20,153,381,474",12/04/2015 12:00:00 AM, ,1800 BURTON DR,HE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,119148294: 20153381474,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,HENRY 400 REG III PATROL,10/07/2011 12:00:00 AM,4,"3,118,973","10,059,156",3
"169,186","20,153,381,405",12/04/2015 12:00:00 AM,1741,FAIRFIELD DR / CLAREWOOD CIR,ED,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,459349695: 20153381405,F,W,H,EDP/MENTALLY UNSTABLE,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,EDWARD 400 REG II PATROL,10/07/2011 12:00:00 AM,4,"3,122,737","10,104,770",4
"169,187","20,153,381,405",12/04/2015 12:00:00 AM,1741,FAIRFIELD DR / CLAREWOOD CIR,ED,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459349695: 20153381405,F,W,H,EDP/MENTALLY UNSTABLE,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ACADEMY CADET TRAINING REG II,11/13/2015 12:00:00 AM,0,"3,122,737","10,104,770",4
"169,188","20,153,380,940",12/04/2015 12:00:00 AM,1337,1600 BLOCK W PARMER LN,ED,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459195671: 20153380940,M,W,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ADAM 200 REG II PATROL,04/27/2007 12:00:00 AM,9,"3,130,182","10,123,638",7
"169,344","20,153,380,940",12/04/2015 12:00:00 AM,1445,1600 BLOCK W PARMER LN,ED,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459195671: 20153380940,M,W,N,EDP/MENTALLY UNSTABLE,PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ADAM 200 REG II PATROL,05/10/2002 12:00:00 AM,14,"3,130,182","10,123,638",7
"169,189","20,153,391,336",12/05/2015 12:00:00 AM, ,6900 BLOCK BURNET RD,BA,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,356648014: 20153391336,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,PASSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,BAKER 600 EVE REG I PATROL,03/27/1998 12:00:00 AM,18,"3,115,256","10,099,061",7
"169,204","20,153,391,900",12/05/2015 12:00:00 AM, ,1930 W RUNDBERG LN,ED,DISPATCHED CALL,"IN CUSTODY, MAINTAINING CONTROL",3,51053364: 20153391900,F,B,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,03/21/2014 12:00:00 AM,2,"3,121,438","10,109,116",4
"169,264","20,153,421,100",12/08/2015 12:00:00 AM,1422,6505 N IH 35 SVRD NB,ID,DISPATCHED CALL,TO RESTRAIN FOR SUBJECTS SAFETY,3,459351125: 20153421100,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,MINOR INJURY,NO COMPLAINT OF INJURY/PAIN,IDA 200 REG I PATROL,05/10/2002 12:00:00 AM,14,"3,125,788","10,092,237",4
"169,205","20,153,391,900",12/05/2015 12:00:00 AM,0354,1930 W RUNDBERG LN,ED,DISPATCHED CALL,OTHER (DOCUMENT IN SUPPLEMENT),3,51053364: 20153391900,F,B,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,NO COMPLAINT OF INJURY/PAIN,EDWARD 800 REG II PATROL,05/17/2013 12:00:00 AM,3,"3,121,438","10,109,116",4
"169,206","20,153,390,239",12/05/2015 12:00:00 AM,0215,414 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1048479: 20153390239,,,,,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,115,646","10,070,479",9
"169,207","20,153,390,239",12/05/2015 12:00:00 AM,0215,414 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1048480: 20153390239,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,115,646","10,070,479",9
"169,208","20,153,390,239",12/05/2015 12:00:00 AM,0215,414 E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO DEFEND ANOTHER,3,1048481: 20153390239,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,115,646","10,070,479",9
"169,209","20,153,390,239",12/05/2015 12:00:00 AM,0215,414 E 6TH ST,GE,OTHER,NECESSARY TO DEFEND ANOTHER,3,1048482: 20153390239,,,,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION,CHEMICAL AGENT - O C SPRAY,,,,,,NO COMPLAINT OF INJURY/PAIN,,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,115,646","10,070,479",9
"169,233","20,153,400,238",12/06/2015 12:00:00 AM, ,400 BLOCK E 6TH ST,GE,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,341573953: 20153400238,M,W,H,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,,GEORGE 600 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,115,491","10,070,521",9
"169,424","20,153,401,189",12/06/2015 12:00:00 AM, ,7020 EASY WIND DR,ID,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459206923: 20153401189,M,B,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ACADEMY CADET TRAINING REG II,11/13/2015 12:00:00 AM,0,"3,121,301","10,096,544",7
"169,425","20,153,401,189",12/06/2015 12:00:00 AM,1739,7020 EASY WIND DR,ID,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459206923: 20153401189,M,B,N,EDP/MENTALLY UNSTABLE,EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,COMPLAINT OF INJURY/PAIN,IDA 400 REG I PATROL,01/04/2008 12:00:00 AM,8,"3,121,301","10,096,544",7
"170,205","20,153,401,189",12/06/2015 12:00:00 AM, ,7020 EASY WIND DR,ID,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,459206923: 20153401189,M,B,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,CED - DRIVE STUN-ENTER # SHOTS,,,,,2,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,IDA 300 REG I PATROL,06/20/2008 12:00:00 AM,7,"3,121,301","10,096,544",7
"169,210","20,153,411,333",12/07/2015 12:00:00 AM,1940,10300 BLOCK PARKFIELD DR,ED,TRAFFIC STOP,NECESSARY TO EFFECT ARREST / DETENTION,2,85066709: 20153411333,M,B,N,,EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS-ENTER # SHOTS,,,,,1,MINOR INJURY,,GANG SUPPRESSION UNIT OCD,01/04/2008 12:00:00 AM,8,"3,126,724","10,110,343",4
"169,244","20,153,410,447",12/07/2015 12:00:00 AM,2209,1030 NORWOOD PARK BLVD,ID,VIEWED OFFENSE,NECESSARY TO EFFECT ARREST / DETENTION,3,459350338: 20153410447,M,B,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE,CED - PRONGS MISSED-ENTER # SHOTS,,,,,1,NO COMPLAINT OF INJURY/PAIN,,ADAM 800 REG II PATROL,11/12/2010 12:00:00 AM,5,"3,129,997","10,096,983",4
"169,211","20,153,421,100",12/08/2015 12:00:00 AM, ,6505 N IH 35 SVRD NB,ID,DISPATCHED CALL,TO RESTRAIN FOR SUBJECTS SAFETY,3,459351125: 20153421100,M,W,N,SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,ADAM 100 REG II PATROL,04/28/2000 12:00:00 AM,16,"3,125,788","10,092,237",4
"169,234","20,153,420,050",12/08/2015 12:00:00 AM,0047,700 E 7TH ST,GE,DISPATCHED CALL,NECESSARY TO EFFECT ARREST / DETENTION,3,208339977: 20153420050,M,B,N,EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS,VERBAL RESISTANCE/AGGRESSION; OTHER,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),,,,,,NO COMPLAINT OF INJURY/PAIN,NO COMPLAINT OF INJURY/PAIN,GEORGE 500 REG I PATROL,03/22/2013 12:00:00 AM,3,"3,116,612","10,070,581",9
